"x","y","z","video_frame"
-1.282977,-0.314427,-0.06127,4904.5
-1.1969299,-0.316098,-0.082956,4907.
-1.147042,-0.235418,-0.344922,4909.5
-1.066932,0.034406,-0.612966,4912.
-0.851357,0.03633,-0.995773,4914.5
0.00604403,0.061601,-1.26374,4917.
0.71500605,0.014232,-0.93109,4919.5
1.141922,-0.818859,0.063035,4922.
2.0093892,-0.439158,0.590756,4924.5
2.868266,1.508507,0.745126,4927.
2.063817,2.508267,0.471265,4929.5
0.660734,1.5753,0.110902,4932.
0.483653,0.916062,0.167431,4934.5
1.192214,0.518726,0.218678,4937.
1.293855,0.107101,0.218151,4939.5
0.72486705,0.034265,0.379008,4942.
0.64258,0.058868,0.437687,4944.5
1.1042631,0.089564,0.589154,4947.
1.3890731,0.001802,0.548116,4949.5
1.199801,0.033032,0.625131,4952.
0.92856497,0.046129,0.483607,4954.5
0.71080106,0.145723,0.457757,4957.
0.524213,0.185263,0.303667,4959.5
0.241005,0.311949,0.221038,4962.
-0.13758701,0.444639,0.108609,4964.5
-0.530673,0.435527,0.065033,4967.
-0.77486396,0.277307,-0.161457,4969.5
-0.904883,0.183676,-0.307343,4972.
-0.958207,-0.115206,-0.458789,4974.5
-0.998335,-0.480809,-0.558042,4977.
-1.151489,-0.435585,-0.542065,4979.5
-1.4575961,-0.318935,-0.349329,4982.
-1.948214,-0.291491,-0.224574,4984.5
-2.041875,-0.182938,-0.460185,4987.
-1.811863,0.31716,-0.311431,4989.5
-1.644475,0.550613,-0.111939,4992.
-1.328054,0.486689,0.035911,4994.5
-1.05289,0.284975,-0.087315,4997.
-0.97254,0.297261,-0.074961,4999.5
-0.92819697,0.365605,-0.570084,5002.
-1.197342,0.071889,-0.677786,5004.5
-0.849499,-0.021463,-0.80443,5007.
0.15211695,-0.009015,-1.083968,5009.5
0.93084997,-0.154756,-0.398419,5012.
1.0882812,0.884733,0.272386,5014.5
1.383116,0.011333,0.611078,5017.
1.795002,-1.502202,0.243543,5019.5
1.974407,-1.872772,0.322942,5022.
1.7856321,-1.124401,0.45019,5024.5
1.283437,-0.714754,0.205081,5027.
1.050498,-0.190782,0.342662,5029.5
0.93157595,-0.124985,0.336196,5032.
0.911442,-0.22307,0.555863,5034.5
1.2385621,-0.456773,0.684429,5037.
1.4744751,-0.461402,0.694282,5039.5
1.291008,-0.450614,0.657918,5042.
1.025826,-0.296992,0.547937,5044.5
0.80625004,-0.216164,0.476198,5047.
0.67252105,-0.205128,0.360128,5049.5
0.48556095,-0.199627,0.198799,5052.
0.13793498,-0.271014,0.102654,5054.5
-0.18861401,-0.211019,0.06866,5057.
-0.41377002,-0.009277,-0.010239,5059.5
-0.6096,0.26245,-0.047874,5062.
-0.790366,0.40483,-0.11402,5064.5
-0.96485,0.456067,-0.120123,5067.
-1.073039,0.39955,-0.138652,5069.5
-1.180886,0.073921,-0.19833,5072.
-1.397985,-0.162289,-0.264458,5074.5
-1.814484,-0.217261,-0.358586,5077.
-1.9132271,-0.362318,-0.437824,5079.5
-1.69678,-0.566396,-0.391637,5082.
-1.5775189,-0.504734,-0.244687,5084.5
-1.39327,-0.295679,-0.130504,5087.
-1.222055,-0.286744,-0.161548,5089.5
-1.079695,-0.269646,-0.521515,5092.
-1.146326,0.015902,-0.737314,5094.5
-1.040838,-0.036578,-1.170521,5097.
-0.24614799,-0.111701,-1.066722,5099.5
0.39273995,-0.234326,-0.451076,5102.
0.82487196,-0.747632,0.379956,5104.5
1.889085,0.000037,0.685608,5107.
3.312064,1.877339,0.70508,5109.5
2.769051,2.507929,0.559135,5112.
0.58109003,1.336882,0.113667,5114.5
0.258946,0.73939,0.285785,5117.
1.1297331,0.2784,0.166546,5119.5
1.262517,-0.001564,0.240708,5122.
0.659074,0.084728,0.467851,5124.5
0.688126,0.117235,0.623098,5127.
1.2646391,0.195407,0.695842,5129.5
1.551569,0.282191,0.714171,5132.
1.311394,0.229979,0.677318,5134.5
0.901828,0.128792,0.542286,5137.
0.637243,0.167618,0.46717,5139.5
0.53416103,0.250167,0.269057,5142.
0.21878105,0.438222,0.145959,5144.5
-0.32033598,0.333935,0.125166,5147.
-0.679532,0.189687,-0.038119,5149.5
-0.917682,0.037975,-0.215354,5152.
-0.941806,-0.092068,-0.46324,5154.5
-0.93084097,-0.415742,-0.538961,5157.
-1.076288,-0.501689,-0.619545,5159.5
-1.335423,-0.349294,-0.421678,5162.
-1.748101,-0.263089,-0.296628,5164.5
-2.105852,-0.20529,-0.349262,5167.
-1.9435489,0.085767,-0.378755,5169.5
-1.665127,0.44453,-0.190991,5172.
-1.385451,0.51712,-0.043381,5174.5
-1.142078,0.371256,0.020526,5177.
-0.939054,0.196511,-0.07725,5179.5
-0.913071,0.315936,-0.039219,5182.
-1.049866,0.286154,-0.666804,5184.5
-1.001896,0.093306,-0.743066,5187.
-0.391051,0.052087,-0.841038,5189.5
0.510529,-0.260651,-1.16597,5192.
0.75417095,-0.097957,-0.555073,5194.5
0.58052105,0.994012,0.175476,5197.
0.995133,-0.013353,0.300478,5199.5
1.7127042,-1.212776,0.231413,5202.
2.421091,-1.591743,0.412861,5204.5
2.043934,-1.194938,0.380188,5207.
1.4323931,-0.72501,0.338571,5209.5
1.305186,-0.27111,0.475904,5212.
1.1531501,-0.256121,0.401215,5214.5
0.94288296,-0.297033,0.645685,5217.
1.1783621,-0.476523,0.733218,5219.5
1.41485,-0.526508,0.721181,5222.
1.2788031,-0.592696,0.678959,5224.5
0.99379104,-0.443143,0.561791,5227.
0.80663604,-0.360473,0.51911,5229.5
0.665312,-0.281682,0.328155,5232.
0.38494295,-0.245364,0.143237,5234.5
0.01601702,-0.157569,0.080771,5237.
-0.294528,-0.023392,0.040769,5239.5
-0.57242596,0.317677,-0.029878,5242.
-0.778468,0.561686,-0.119085,5244.5
-0.933392,0.639415,-0.155093,5247.
-1.027168,0.578914,-0.198183,5249.5
-1.071388,0.3593,-0.231553,5252.
-1.292457,0.017283,-0.183088,5254.5
-1.708672,-0.101301,-0.195439,5257.
-2.090291,-0.198638,-0.332711,5259.5
-1.958151,-0.421126,-0.403611,5262.
-1.68803,-0.567948,-0.325432,5264.5
-1.488661,-0.456578,-0.160407,5267.
-1.297323,-0.337905,-0.141895,5269.5
-1.176563,-0.406353,-0.171654,5272.
-1.175887,-0.17858,-0.482055,5274.5
-1.1249549,-0.028617,-0.795391,5277.
-0.277959,-0.062164,-1.091183,5279.5
0.583517,0.103331,-1.076263,5282.
0.85491496,-0.381921,-0.382867,5284.5
1.4849491,-0.831754,0.496764,5287.
2.720032,0.726336,0.707062,5289.5
2.940401,2.192994,0.764429,5292.
1.380918,1.863505,0.236056,5294.5
0.38691205,1.053512,0.32802,5297.
0.840589,0.71381,0.2201,5299.5
1.337398,0.286672,0.259298,5302.
0.91741997,0.119394,0.351631,5304.5
0.65214497,0.015352,0.508042,5307.
1.0322161,0.099689,0.616331,5309.5
1.385097,0.102005,0.602139,5312.
1.3352242,0.093398,0.614178,5314.5
0.99780005,0.075351,0.503059,5317.
0.602935,0.096012,0.432866,5319.5
0.43484205,0.142341,0.266094,5322.
0.21871597,0.371858,0.190402,5324.5
-0.25700098,0.404866,0.135357,5327.
-0.673159,0.268655,0.02549,5329.5
-0.88523,0.119796,-0.146339,5332.
-0.907756,-0.034147,-0.365797,5334.5
-0.857647,-0.323704,-0.476867,5337.
-0.946954,-0.48945,-0.565194,5339.5
-1.1647689,-0.341885,-0.488295,5342.
-1.551621,-0.263037,-0.349907,5344.5
-2.056604,-0.148594,-0.14751,5347.
-2.251219,-0.052392,-0.44848,5349.5
-1.916566,0.332776,-0.249985,5352.
-1.561553,0.469379,-0.104092,5354.5
-1.178331,0.322034,-0.046543,5357.
-0.922893,0.204597,-0.098939,5359.5
-0.880542,0.284357,-0.06538,5362.
-0.983972,0.337974,-0.366758,5364.5
-1.197879,-0.006639,-0.623941,5367.
-0.733445,-0.07192,-0.603643,5369.5
0.219526,-0.184976,-1.075071,5372.
0.870616,-0.493681,-0.911541,5374.5
0.780261,0.357734,-0.329331,5377.
0.758079,0.675946,0.477394,5379.5
1.724998,-0.78911,0.31253,5382.
2.658412,-1.515784,0.47054,5384.5
2.3798401,-1.296507,0.453058,5387.
1.354598,-0.924228,0.220383,5389.5
1.252245,-0.536764,0.507623,5392.
1.2500501,-0.340338,0.2969,5394.5
0.94924706,-0.222387,0.502172,5397.
1.040803,-0.327257,0.689351,5399.5
1.4244361,-0.379648,0.731367,5402.
1.4062011,-0.370659,0.72936,5404.5
1.1262791,-0.329202,0.636026,5407.
0.88335305,-0.245356,0.545064,5409.5
0.70426196,-0.208899,0.424742,5412.
0.52185804,-0.18913,0.189113,5414.5
0.19918305,-0.184233,0.119763,5417.
-0.15254802,-0.130432,0.054764,5419.5
-0.41064602,0.05395,-0.004045,5422.
-0.661826,0.336723,-0.080027,5424.5
-0.894645,0.541553,-0.098249,5427.
-1.019888,0.541988,-0.116614,5429.5
-1.079802,0.389784,-0.163343,5432.
-1.211384,0.088533,-0.196397,5434.5
-1.547921,-0.048882,-0.2032,5437.
-2.023945,-0.215382,-0.269998,5439.5
-2.102215,-0.415206,-0.400417,5442.
-1.802626,-0.606127,-0.401264,5444.5
-1.554778,-0.574007,-0.257414,5447.
-1.4103711,-0.366761,-0.190345,5449.5
-1.309757,-0.361569,-0.194293,5452.
-1.232935,-0.396848,-0.399952,5454.5
-1.155241,-0.079587,-0.713297,5457.
-0.921091,0.018637,-0.976051,5459.5
-0.19083399,-0.015646,-1.050261,5462.
0.606739,-0.1896,-0.975502,5464.5
0.89548904,-0.433208,-0.162346,5467.
1.375515,-0.544286,0.50553,5469.5
2.265445,1.016431,0.478846,5472.
2.3007271,2.27706,0.500272,5474.5
1.1472211,1.830967,0.211301,5477.
0.614199,0.903581,0.241154,5479.5
1.156812,0.614349,0.200809,5482.
1.5203831,0.270402,0.284694,5484.5
1.054357,0.113917,0.349871,5487.
0.79767305,0.035036,0.521077,5489.5
1.119859,0.137562,0.64272,5492.
1.4752271,0.227524,0.697775,5494.5
1.3153841,0.137702,0.698765,5497.
1.0260241,0.13178,0.59745,5499.5
0.81805104,0.187888,0.42763,5502.
0.59855,0.255603,0.36602,5504.5
0.26419896,0.304904,0.195137,5507.
-0.17690897,0.330701,0.063106,5509.5
-0.62939703,0.196165,0.050193,5512.
-0.896611,0.021276,-0.090577,5514.5
-0.92195797,-0.003232,-0.273905,5517.
-0.921598,-0.210647,-0.393327,5519.5
-0.931908,-0.519005,-0.520088,5522.
-1.070164,-0.424085,-0.510491,5524.5
-1.3377249,-0.317864,-0.35921,5527.
-1.778932,-0.191022,-0.165272,5529.5
-2.114843,-0.12701,-0.290559,5532.
-1.957042,0.160976,-0.344596,5534.5
-1.650167,0.529221,-0.129245,5537.
-1.271301,0.56284,-0.031537,5539.5
-0.941966,0.408394,-0.059309,5542.
-0.80840397,0.247719,-0.046407,5544.5
-0.81940997,0.343229,-0.240188,5547.
-1.141341,0.200365,-0.73723,5549.5
-0.98734397,-0.062173,-0.704975,5552.
-0.20590997,-0.037865,-0.93638,5554.5
0.56157404,-0.322013,-1.008501,5557.
0.65531105,0.149082,-0.244892,5559.5
0.56917804,0.845839,0.472996,5562.
1.18995,-0.464196,0.344062,5564.5
1.8754251,-1.493628,0.187827,5567.
2.089551,-1.393807,0.358727,5569.5
1.5690181,-0.866125,0.305437,5572.
1.307807,-0.434398,0.331288,5574.5
1.3841,-0.290571,0.374599,5577.
1.0507672,-0.369023,0.421632,5579.5
0.94705695,-0.422102,0.629227,5582.
1.315356,-0.51433,0.752674,5584.5
1.4253161,-0.520328,0.767171,5587.
1.2137911,-0.51584,0.701831,5589.5
1.051336,-0.386914,0.566999,5592.
0.888382,-0.294006,0.515446,5594.5
0.67254597,-0.250468,0.374154,5597.
0.37666005,-0.217834,0.208069,5599.5
0.07298297,-0.167704,0.133103,5602.
-0.201262,-0.053234,0.095727,5604.5
-0.402667,0.197278,0.03167,5607.
-0.60042596,0.391674,-0.071768,5609.5
-0.799232,0.538243,-0.16083,5612.
-1.029115,0.610824,-0.138716,5614.5
-1.16948,0.530177,-0.256034,5617.
-1.285246,0.190622,-0.366018,5619.5
-1.514009,-0.095057,-0.38341,5622.
-1.9139531,-0.181022,-0.436835,5624.5
-1.9860499,-0.456842,-0.476234,5627.
-1.7828541,-0.725392,-0.384932,5629.5
-1.5674291,-0.649919,-0.209807,5632.
-1.361753,-0.394348,-0.106311,5634.5
-1.172957,-0.346414,-0.244103,5637.
-0.954117,-0.291973,-0.523101,5639.5
-0.957439,-0.114586,-0.849089,5642.
-0.83447,-0.091138,-1.291644,5644.5
-0.14954698,-0.186731,-0.96504,5647.
0.469788,-0.471232,-0.382153,5649.5
0.92056304,-0.669141,0.37001,5652.
1.8723772,0.459958,0.716275,5654.5
3.161029,2.244911,0.651558,5657.
2.53528,2.603201,0.473646,5659.5
0.60670406,1.355999,0.138664,5662.
0.44486398,0.660884,0.274354,5664.5
1.2538102,0.165637,0.108375,5667.
1.233454,-0.08489,0.241583,5669.5
0.63678104,-0.079338,0.388984,5672.
0.615861,-0.031505,0.52397,5674.5
1.1636591,0.155578,0.585736,5677.
1.4104841,0.213955,0.656108,5679.5
1.1895301,0.122658,0.672963,5682.
0.869466,0.04646,0.531944,5684.5
0.6485,0.069596,0.402893,5687.
0.52243406,0.131411,0.270584,5689.5
0.16573495,0.271581,0.183971,5692.
-0.272789,0.316113,0.08975,5694.5
-0.663723,0.200778,0.013123,5697.
-0.895519,0.08938,-0.198749,5699.5
-0.954048,0.084158,-0.423817,5702.
-0.925716,-0.048366,-0.523402,5704.5
-0.983728,-0.312667,-0.509866,5707.
-1.125117,-0.234066,-0.476749,5709.5
-1.416742,-0.076327,-0.295077,5712.
-1.8612931,0.021278,-0.258189,5714.5
-2.139635,0.051608,-0.345507,5717.
-1.911766,0.268447,-0.314382,5719.5
-1.514107,0.393475,-0.160196,5722.
-1.223943,0.393423,-0.046054,5724.5
-0.991149,0.182071,-0.018211,5727.
-0.881527,0.002533,-0.038035,5729.5
-0.815979,0.116984,-0.439738,5732.
-1.250919,0.268777,-0.70995,5734.5
-0.888268,0.059314,-0.858546,5737.
0.21524602,-0.126731,-1.258185,5739.5
0.69684595,-0.004002,-0.543219,5742.
0.735269,1.080768,0.246838,5744.5
1.0559261,0.193896,0.474461,5747.
1.783622,-1.298818,0.344529,5749.5
2.344028,-1.648376,0.337003,5752.
2.029258,-1.046024,0.439906,5754.5
1.333092,-0.628437,0.287338,5757.
1.1969252,-0.260633,0.431472,5759.5
1.066622,-0.216828,0.331142,5762.
0.908845,-0.297433,0.498204,5764.5
1.1294391,-0.456177,0.631202,5767.
1.431119,-0.425157,0.719433,5769.5
1.3592701,-0.481566,0.736961,5772.
1.108012,-0.474445,0.691345,5774.5
0.922919,-0.418693,0.601849,5777.
0.73410696,-0.383235,0.468854,5779.5
0.51147705,-0.34007,0.254506,5782.
0.19218105,-0.271554,0.146684,5784.5
-0.06224501,-0.185847,0.105479,5787.
-0.318106,0.051567,0.004264,5789.5
-0.49709898,0.435405,-0.037165,5792.
-0.730258,0.699982,-0.100043,5794.5
-0.987935,0.789206,-0.142737,5797.
-1.165348,0.723095,-0.170862,5799.5
-1.300267,0.360698,-0.192896,5802.
-1.476371,0.026238,-0.294514,5804.5
-1.7669051,-0.163008,-0.395737,5807.
-1.8381929,-0.472705,-0.490086,5809.5
-1.726509,-0.747258,-0.48452,5812.
-1.6740019,-0.720425,-0.30663,5814.5
-1.512833,-0.482001,-0.218149,5817.
-1.2897,-0.525745,-0.203887,5819.5
-1.204909,-0.591126,-0.333935,5822.
-1.076731,-0.165672,-0.522369,5824.5
-1.003006,-0.154169,-0.852662,5827.
-0.385459,-0.15208,-0.886413,5829.5
0.40863603,-0.02956,-0.878564,5832.
0.60186,-0.283106,-0.256664,5834.5
1.0150111,-0.427683,0.456515,5837.
2.250328,0.791843,0.74363,5839.5
3.0192893,2.165871,0.745254,5842.
1.835932,1.968153,0.256762,5844.5
0.45218295,0.916321,0.27568,5847.
0.61704403,0.644196,0.273574,5849.5
1.2244341,0.284814,0.287292,5852.
1.005831,0.129664,0.375204,5854.5
0.63547796,0.057416,0.539383,5857.
0.833826,0.174636,0.61505,5859.5
1.2924922,0.276097,0.738982,5862.
1.2379551,0.179181,0.67124,5864.5
0.90602595,0.143421,0.546652,5867.
0.64844304,0.104095,0.470707,5869.5
0.53357905,0.11465,0.254597,5872.
0.30854696,0.193011,0.116062,5874.5
-0.022909999,0.222591,0.032002,5877.
-0.373708,0.193483,-0.046689,5879.5
-0.616728,0.107184,-0.238607,5882.
-0.764845,0.096352,-0.323779,5884.5
-0.853809,0.006424,-0.436726,5887.
-0.932986,-0.089166,-0.576303,5889.5
-1.106234,-0.01411,-0.605288,5892.
-1.507683,0.039732,-0.523027,5894.5
-2.113101,0.00308,-0.350832,5897.
-2.279955,-0.174104,-0.606976,5899.5
-1.9198179,0.083217,-0.457293,5902.
-1.6691849,0.189613,-0.267756,5904.5
-1.383565,0.200549,0.024575,5907.
-1.193517,0.068457,0.075027,5909.5
-1.016031,0.211864,0.019534,5912.
-0.907995,0.440513,-0.320515,5914.5
-1.315658,0.449951,-0.691851,5917.
-0.754075,0.296889,-0.888375,5919.5
0.31035906,0.221657,-0.909244,5922.
1.1083691,0.259597,-0.089282,5924.5
1.421124,0.763396,0.519831,5927.
1.699008,-0.683571,0.572229,5929.5
1.896641,-2.159961,0.204808,5932.
1.6094551,-2.01686,0.148791,5934.5
1.3830562,-0.993736,0.271389,5937.
1.140804,-0.411077,0.215795,5939.5
1.108597,-0.029449,0.28614,5942.
1.0176702,0.074874,0.36728,5944.5
0.91913706,-0.050717,0.586215,5947.
1.1593812,-0.307548,0.694835,5949.5
1.473139,-0.461726,0.784344,5952.
1.428015,-0.55454,0.721589,5954.5
1.025913,-0.434141,0.663836,5957.
0.654277,-0.323278,0.535327,5959.5
0.599708,-0.278546,0.426096,5962.
0.49909204,-0.253873,0.250702,5964.5
0.17918104,-0.243822,0.107329,5967.
-0.13951302,-0.114069,0.076702,5969.5
-0.378295,0.021064,0.021812,5972.
-0.573297,0.29822,-0.075409,5974.5
-0.666886,0.46179,-0.183031,5977.
-0.80411196,0.514134,-0.217115,5979.5
-0.983666,0.402642,-0.19383,5982.
-1.083593,0.154987,-0.262088,5984.5
-1.22504,-0.245482,-0.212097,5987.
-1.5959361,-0.320709,-0.236909,5989.5
-1.968732,-0.358343,-0.411365,5992.
-1.854893,-0.505105,-0.449962,5994.5
-1.683036,-0.535793,-0.333961,5997.
-1.488436,-0.327926,-0.146929,5999.5
-1.3126659,-0.236416,-0.081003,6002.
-1.229676,-0.309277,-0.189297,6004.5
-1.094646,-0.026053,-0.446443,6007.
-1.081821,0.039338,-0.837551,6009.5
-0.588018,-0.103511,-1.018597,6012.
0.33876497,0.064719,-1.037281,6014.5
0.796725,-0.433006,-0.22806,6017.
1.5310061,-0.670892,0.445002,6019.5
2.870269,0.970562,0.846076,6022.
3.2850282,2.60182,0.68686,6024.5
1.363157,2.302616,0.143356,6027.
0.31603605,0.959146,0.23722,6029.5
0.86285895,0.669268,0.185409,6032.
1.408313,0.228414,0.177084,6034.5
0.85825306,0.138712,0.360047,6037.
0.48676604,0.067783,0.387663,6039.5
0.85326606,0.164426,0.610708,6042.
1.3456221,0.140506,0.613627,6044.5
1.3562691,0.126778,0.70612,6047.
1.0125251,0.009003,0.563437,6049.5
0.63864404,0.079223,0.498905,6052.
0.45544106,0.137772,0.289213,6054.5
0.26231998,0.348569,0.195563,6057.
-0.17491901,0.395291,0.155265,6059.5
-0.44776702,0.310926,0.05837,6062.
-0.71051,0.206187,-0.104162,6064.5
-0.8884,0.139424,-0.274372,6067.
-0.97249097,-0.110269,-0.406942,6069.5
-0.99049497,-0.315561,-0.561728,6072.
-1.112713,-0.270467,-0.60394,6074.5
-1.395505,-0.156894,-0.399326,6077.
-1.7757981,-0.208544,-0.234893,6079.5
-2.111794,-0.219987,-0.290949,6082.
-1.851241,-0.09962,-0.36606,6084.5
-1.5768139,0.291767,-0.234021,6087.
-1.362215,0.426177,-0.048769,6089.5
-1.170837,0.326832,-0.03601,6092.
-1.038889,0.169932,-0.031556,6094.5
-0.991338,0.435994,-0.044675,6097.
-1.093256,0.348377,-0.539083,6099.5
-1.06963,-0.084549,-0.778115,6102.
-0.34535998,-0.128737,-1.115739,6104.5
0.510825,-0.347453,-1.174181,6107.
0.780184,0.09939,-0.428146,6109.5
0.749239,1.207257,0.563283,6112.
1.509171,-0.403041,0.503216,6114.5
2.2699091,-1.877629,0.356905,6117.
2.602081,-1.991216,0.444197,6119.5
1.701669,-1.317929,0.280969,6122.
1.1123111,-0.625762,0.320501,6124.5
1.0955012,-0.153067,0.236306,6127.
1.029722,-0.011294,0.345561,6129.5
1.0300851,-0.125097,0.569625,6132.
1.405607,-0.377377,0.655246,6134.5
1.5036161,-0.425543,0.716336,6137.
1.2691691,-0.340545,0.633116,6139.5
1.027247,-0.311022,0.496532,6142.
0.781418,-0.217611,0.425472,6144.5
0.60038704,-0.198781,0.280426,6147.
0.361458,-0.20712,0.098604,6149.5
0.03852099,-0.153802,0.066212,6152.
-0.27859998,-0.06207,0.008909,6154.5
-0.45999098,0.188033,-0.028295,6157.
-0.600183,0.40941,-0.117077,6159.5
-0.787097,0.506749,-0.160064,6162.
-0.986122,0.527803,-0.112828,6164.5
-1.13547,0.417469,-0.135176,6167.
-1.278317,0.068117,-0.103096,6169.5
-1.5325739,-0.087644,-0.149678,6172.
-1.939868,-0.140864,-0.225831,6174.5
-1.972472,-0.370989,-0.290659,6177.
-1.660882,-0.680688,-0.326872,6179.5
-1.460583,-0.645584,-0.23177,6182.
-1.365774,-0.453773,-0.121459,6184.5
-1.338957,-0.36754,-0.113493,6187.
-1.283532,-0.408539,-0.217264,6189.5
-1.1716499,-0.061861,-0.608758,6192.
-1.069395,0.012623,-0.821186,6194.5
-0.493397,0.00175,-0.9748,6197.
0.36260396,-0.039372,-1.16376,6199.5
0.700411,-0.381953,-0.458901,6202.
1.2866321,-0.923693,0.46609,6204.5
2.517069,0.350685,0.762775,6207.
3.0292642,2.015429,0.641031,6209.5
1.504214,2.037583,0.238387,6212.
0.33496803,1.015484,0.214917,6214.5
0.72400206,0.704355,0.171754,6217.
1.4598331,0.288068,0.183916,6219.5
1.147454,0.136268,0.330854,6222.
0.609708,0.106212,0.419604,6224.5
0.712576,0.218359,0.548855,6227.
1.123683,0.163082,0.57373,6229.5
1.2815881,0.07633,0.534108,6232.
1.1094592,0.095642,0.557444,6234.5
0.82411796,0.101551,0.385529,6237.
0.557283,0.116886,0.349399,6239.5
0.373478,0.201446,0.187603,6242.
0.015733004,0.384718,0.149382,6244.5
-0.41493,0.391399,0.047413,6247.
-0.77104497,0.359383,-0.030742,6249.5
-0.965597,0.164867,-0.167378,6252.
-0.996179,-0.013103,-0.353767,6254.5
-0.925297,-0.313763,-0.434638,6257.
-0.951596,-0.523655,-0.508636,6259.5
-1.087244,-0.39713,-0.471583,6262.
-1.353293,-0.218661,-0.246065,6264.5
-1.8237109,-0.119979,-0.120219,6267.
-1.994489,-0.103136,-0.386192,6269.5
-1.758793,0.301452,-0.263272,6272.
-1.500039,0.530712,-0.0617,6274.5
-1.233751,0.486678,0.149642,6277.
-0.960914,0.23644,0.021178,6279.5
-0.850874,0.388029,-0.061398,6282.
-0.873951,0.28997,-0.504435,6284.5
-1.143381,0.024006,-1.119902,6287.
-0.615401,0.025,-1.278127,6289.5
0.24479395,0.030793,-1.08703,6292.
0.59789795,0.630576,-0.080572,6294.5
0.714042,0.948101,0.611349,6297.
1.4569831,-0.788716,0.402266,6299.5
2.426722,-2.139935,0.248618,6302.
2.495821,-2.037265,0.317333,6304.5
1.660635,-0.898788,0.259465,6307.
1.09448,-0.402192,0.257892,6309.5
0.90260404,-0.068081,0.208177,6312.
0.736023,-0.028329,0.252683,6314.5
0.749481,-0.154562,0.47281,6317.
1.2627962,-0.376452,0.638201,6319.5
1.662796,-0.508853,0.73457,6322.
1.489866,-0.616742,0.714635,6324.5
1.0476701,-0.52333,0.609981,6327.
0.73664206,-0.401632,0.508426,6329.5
0.59834796,-0.284341,0.38023,6332.
0.500809,-0.248439,0.217902,6334.5
0.21254498,-0.262377,0.147837,6337.
-0.117630005,-0.245881,0.133015,6339.5
-0.412448,-0.071905,0.066712,6342.
-0.631338,0.248575,0.013233,6344.5
-0.811351,0.479852,-0.125435,6347.
-0.952132,0.58479,-0.133486,6349.5
-1.115244,0.633683,-0.218721,6352.
-1.222663,0.406261,-0.28421,6354.5
-1.331952,0.078792,-0.321686,6357.
-1.701021,0.010156,-0.264054,6359.5
-1.9143,-0.191044,-0.40433,6362.
-1.6757779,-0.499317,-0.395508,6364.5
-1.532725,-0.605905,-0.267997,6367.
-1.423864,-0.47981,-0.106464,6369.5
-1.248018,-0.45934,-0.093992,6372.
-1.158491,-0.397207,-0.378995,6374.5
-1.102915,-0.161305,-0.696091,6377.
-0.949595,-0.087417,-1.257371,6379.5
-0.62694895,-0.237644,-1.210203,6382.
0.19070202,-0.397614,-0.616001,6384.5
0.885413,-0.814289,0.186842,6387.
1.686281,-0.171141,0.608807,6389.5
2.9922252,1.741688,0.615743,6392.
3.089266,3.101895,0.662961,6394.5
0.920113,1.883879,-0.013599,6397.
0.16874105,0.943395,0.267517,6399.5
0.915147,0.319307,0.025715,6402.
1.213239,-0.179953,0.101271,6404.5
0.629046,-0.113017,0.280986,6407.
0.51815397,-0.03335,0.472,6409.5
1.0653582,0.135453,0.573959,6412.
1.585401,0.270542,0.636324,6414.5
1.42173,0.242685,0.61358,6417.
0.986065,0.086985,0.584747,6419.5
0.62200207,0.048991,0.410789,6422.
0.46560305,0.102728,0.315103,6424.5
0.24785203,0.211124,0.165764,6427.
-0.13494402,0.340216,0.146449,6429.5
-0.555664,0.293336,0.078506,6432.
-0.841847,0.219628,0.01005,6434.5
-0.983908,0.090854,-0.127705,6437.
-0.96210897,-0.04132,-0.395796,6439.5
-0.953668,-0.307481,-0.508921,6442.
-1.065161,-0.456485,-0.586582,6444.5
-1.299458,-0.363544,-0.468877,6447.
-1.8987551,-0.233562,-0.270391,6449.5
-2.050429,-0.17922,-0.314762,6452.
-1.766964,0.257454,-0.283038,6454.5
-1.493204,0.514126,-0.12543,6457.
-1.206911,0.545405,0.016014,6459.5
-0.960495,0.413765,0.008178,6462.
-0.8109,0.310005,-0.067529,6464.5
-0.679823,0.336948,-0.482045,6467.
-0.947834,0.132585,-1.16451,6469.5
-0.788079,-0.11588,-1.330707,6472.
0.0060899854,0.140104,-1.070114,6474.5
0.71487206,0.634647,-0.066417,6477.
1.01403,0.963141,0.54145,6479.5
1.5591631,-0.709252,0.480971,6482.
2.2794871,-2.293339,0.269136,6484.5
2.29724,-2.333977,0.226708,6487.
1.5170171,-0.83705,0.273251,6489.5
1.092128,-0.290385,0.225202,6492.
1.037421,0.084028,0.244889,6494.5
0.94545895,0.007643,0.315986,6497.
0.92602605,-0.246719,0.577801,6499.5
1.287425,-0.462549,0.682087,6502.
1.5534542,-0.564525,0.705392,6504.5
1.3299181,-0.530769,0.66628,6507.
0.95667297,-0.343582,0.587797,6509.5
0.68283397,-0.158676,0.462687,6512.
0.575448,-0.108728,0.336983,6514.5
0.40883797,-0.140943,0.149179,6517.
0.12355095,-0.182004,0.125327,6519.5
-0.177095,-0.17724,0.045129,6522.
-0.430843,-0.034989,-0.018635,6524.5
-0.64295304,0.221159,-0.08548,6527.
-0.857884,0.434042,-0.169751,6529.5
-1.042875,0.577132,-0.185167,6532.
-1.15635,0.537832,-0.254291,6534.5
-1.265866,0.315392,-0.265572,6537.
