x,y,z,interval,sample,frame
-0.15017,-0.47191,-1.54925,1,1603.8,1603.8
-0.15285,-0.49517,-1.514,1,1603.9,1603.9
-0.15457,-0.5165,-1.47814,1,1604.0,1604.0
-0.15489,-0.53571,-1.4419,1,1604.1,1604.1
-0.15412,-0.55287,-1.40528,1,1604.2,1604.2
-0.15271,-0.56809,-1.36819,1,1604.3,1604.3
-0.15113,-0.58152,-1.33056,1,1604.4,1604.4
-0.14984,-0.59328,-1.2923,1,1604.5,1604.5
-0.14931,-0.60351,-1.25334,1,1604.6,1604.6
-0.15001,-0.61232,-1.21359,1,1604.7,1604.7
-0.15239,-0.61986,-1.17298,1,1604.8,1604.8
-0.15693,-0.62626,-1.13143,1,1604.9,1604.9
-0.16408,-0.63163,-1.08886,1,1605.0,1605.0
-0.17432,-0.63613,-1.04519,1,1605.1,1605.1
-0.18811,-0.63992,-1.00035,1,1605.2,1605.2
-0.20594,-0.6432,-0.95426,1,1605.3,1605.3
-0.22828,-0.64614,-0.90688,1,1605.4,1605.4
-0.25561,-0.64892,-0.85811,1,1605.5,1605.5
-0.28841,-0.65175,-0.8079,1,1605.6,1605.6
-0.32715,-0.65478,-0.75618,1,1605.7,1605.7
-0.37231,-0.65822,-0.70288,1,1605.8,1605.8
-0.42436,-0.66225,-0.64792,1,1605.9,1605.9
-0.48379,-0.66704,-0.59125,1,1606.0,1606.0
-0.55059,-0.67276,-0.53276,1,1606.1,1606.1
-0.62283,-0.67951,-0.47223,1,1606.2,1606.2
-0.6981,-0.68734,-0.40942,1,1606.3,1606.3
-0.774,-0.69631,-0.34407,1,1606.4,1606.4
-0.8481,-0.7065,-0.27594,1,1606.5,1606.5
-0.918,-0.71798,-0.20477,1,1606.6,1606.6
-0.98129,-0.73079,-0.13033,1,1606.7,1606.7
-1.03556,-0.74502,-0.05235,1,1606.8,1606.8
-1.0784,-0.76072,0.0294,1,1606.9,1606.9
-1.1074,-0.77797,0.11518,1,1607.0,1607.0
-1.12065,-0.79677,0.2055,1,1607.1,1607.1
-1.11825,-0.81696,0.30194,1,1607.2,1607.2
-1.1008,-0.8383,0.40635,1,1607.3,1607.3
-1.0689,-0.86058,0.52055,1,1607.4,1607.4
-1.02314,-0.88357,0.6464,1,1607.5,1607.5
-0.96414,-0.90705,0.78574,1,1607.6,1607.6
-0.89249,-0.93078,0.94041,1,1607.7,1607.7
-0.80879,-0.95455,1.11225,1,1607.8,1607.8
-0.71363,-0.97814,1.3031,1,1607.9,1607.9
-0.60763,-1.00131,1.51481,1,1608.0,1608.0
-0.49178,-1.02362,1.74703,1,1608.1,1608.1
-0.36872,-1.04371,1.99067,1,1608.2,1608.2
-0.24147,-1.05999,2.23447,1,1608.3,1608.3
-0.11308,-1.07087,2.46716,1,1608.4,1608.4
0.01343,-1.07478,2.67747,1,1608.5,1608.5
0.13503,-1.07011,2.85411,1,1608.6,1608.6
0.24867,-1.05528,2.98583,1,1608.7,1608.7
0.35132,-1.02872,3.06135,1,1608.8,1608.8
0.43996,-0.98882,3.06941,1,1608.9,1608.9
0.51155,-0.93401,2.99872,1,1609.0,1609.0
0.56392,-0.86334,2.84252,1,1609.1,1609.1
0.59841,-0.77846,2.61205,1,1609.2,1609.2
0.61723,-0.68167,2.32304,1,1609.3,1609.3
0.62258,-0.57525,1.99122,1,1609.4,1609.4
0.61666,-0.4615,1.63234,1,1609.5,1609.5
0.60169,-0.34271,1.26211,1,1609.6,1609.6
0.57986,-0.22118,0.89629,1,1609.7,1609.7
0.55338,-0.09919,0.55061,1,1609.8,1609.8
0.52446,0.02095,0.2408,1,1609.9,1609.9
0.4953,0.13697,-0.01741,1,1610.0,1610.0
0.46787,0.24708,-0.21183,1,1610.1,1610.1
0.44317,0.35169,-0.34455,1,1610.2,1610.2
0.42197,0.4517,-0.42117,1,1610.3,1610.3
0.40503,0.54803,-0.44732,1,1610.4,1610.4
0.39311,0.64159,-0.42865,1,1610.5,1610.5
0.38698,0.7333,-0.37076,1,1610.6,1610.6
0.38741,0.82407,-0.27928,1,1610.7,1610.7
0.39515,0.91482,-0.15985,1,1610.8,1610.8
0.41097,1.00645,-0.01809,1,1610.9,1610.9
0.43564,1.0999,0.14038,1,1611.0,1611.0
0.46929,1.19549,0.30994,1,1611.1,1611.1
0.50959,1.29128,0.48503,1,1611.2,1611.2
0.55355,1.38474,0.66008,1,1611.3,1611.3
0.59821,1.47335,0.82956,1,1611.4,1611.4
0.64059,1.55458,0.98789,1,1611.5,1611.5
0.67774,1.62591,1.12953,1,1611.6,1611.6
0.70666,1.68482,1.24893,1,1611.7,1611.7
0.7244,1.72877,1.34053,1,1611.8,1611.8
0.72799,1.75525,1.39877,1,1611.9,1611.9
0.71445,1.76173,1.4181,1,1612.0,1612.0
0.6819,1.74664,1.39523,1,1612.1,1612.1
0.63279,1.71228,1.33588,1,1612.2,1612.2
0.57069,1.66188,1.24804,1,1612.3,1612.3
0.49915,1.5987,1.1397,1,1612.4,1612.4
0.4217,1.52598,1.01885,1,1612.5,1612.5
0.3419,1.44697,0.89347,1,1612.6,1612.6
0.2633,1.36491,0.77154,1,1612.7,1612.7
0.18945,1.28305,0.66107,1,1612.8,1612.8
0.1239,1.20463,0.57003,1,1612.9,1612.9
0.07019,1.13291,0.50641,1,1613.0,1613.0
0.03104,1.07038,0.47608,1,1613.1,1613.1
0.00575,1.01651,0.47645,1,1613.2,1613.2
-0.00722,0.97005,0.50279,1,1613.3,1613.3
-0.0094,0.9297,0.55039,1,1613.4,1613.4
-0.00233,0.89421,0.61454,1,1613.5,1613.5
0.01245,0.86231,0.69052,1,1613.6,1613.6
0.03342,0.83272,0.7736,1,1613.7,1613.7
0.05903,0.80417,0.85908,1,1613.8,1613.8
0.08774,0.77539,0.94225,1,1613.9,1613.9
0.11802,0.74511,1.01837,1,1614.0,1614.0
0.14855,0.71232,1.08366,1,1614.1,1614.1
0.17889,0.67706,1.13799,1,1614.2,1614.2
0.20882,0.63964,1.18215,1,1614.3,1614.3
0.23811,0.60037,1.21694,1,1614.4,1614.4
0.26654,0.55955,1.24314,1,1614.5,1614.5
0.2939,0.51748,1.26155,1,1614.6,1614.6
0.31995,0.47448,1.27297,1,1614.7,1614.7
0.34447,0.43085,1.27817,1,1614.8,1614.8
0.36724,0.38688,1.27797,1,1614.9,1614.9
0.38805,0.3429,1.27314,1,1615.0,1615.0
0.40672,0.29927,1.26448,1,1615.1,1615.1
0.42335,0.25667,1.25278,1,1615.2,1615.2
0.4381,0.21584,1.2388,1,1615.3,1615.3
0.45111,0.1775,1.22333,1,1615.4,1615.4
0.46254,0.14242,1.20715,1,1615.5,1615.5
0.47254,0.11132,1.19104,1,1615.6,1615.6
0.48127,0.08494,1.17578,1,1615.7,1615.7
0.48887,0.06403,1.16214,1,1615.8,1615.8
0.4955,0.04933,1.1509,1,1615.9,1615.9
0.50132,0.04157,1.14285,1,1616.0,1616.0
0.50651,0.04118,1.13853,1,1616.1,1616.1
0.51137,0.04731,1.13755,1,1616.2,1616.2
0.51624,0.05879,1.13929,1,1616.3,1616.3
0.52146,0.07447,1.14313,1,1616.4,1616.4
0.52736,0.09317,1.14844,1,1616.5,1616.5
0.53429,0.11373,1.1546,1,1616.6,1616.6
0.54258,0.13499,1.16098,1,1616.7,1616.7
0.55257,0.15578,1.16698,1,1616.8,1616.8
0.56459,0.17492,1.17196,1,1616.9,1616.9
0.57898,0.19127,1.1753,1,1617.0,1617.0
0.59588,0.20386,1.17647,1,1617.1,1617.1
0.61466,0.21261,1.1753,1,1617.2,1617.2
0.63447,0.21762,1.17173,1,1617.3,1617.3
0.65448,0.21901,1.16567,1,1617.4,1617.4
0.67385,0.2169,1.15706,1,1617.5,1617.5
0.69174,0.2114,1.14582,1,1617.6,1617.6
0.70731,0.20264,1.13187,1,1617.7,1617.7
0.71973,0.19072,1.11515,1,1617.8,1617.8
0.72816,0.17577,1.09557,1,1617.9,1617.9
0.73177,0.1579,1.07307,1,1618.0,1618.0
0.72999,0.13726,1.0477,1,1618.1,1618.1
0.72346,0.11415,1.02002,1,1618.2,1618.2
0.71308,0.08892,0.9907,1,1618.3,1618.3
0.69976,0.06189,0.96044,1,1618.4,1618.4
0.6844,0.03342,0.92992,1,1618.5,1618.5
0.66791,0.00382,0.89983,1,1618.6,1618.6
0.6512,-0.02655,0.87084,1,1618.7,1618.7
0.63517,-0.05736,0.84365,1,1618.8,1618.8
0.62074,-0.08827,0.81893,1,1618.9,1618.9
0.60881,-0.11895,0.79738,1,1619.0,1619.0
0.60005,-0.14906,0.77949,1,1619.1,1619.1
0.59422,-0.17823,0.76499,1,1619.2,1619.2
0.59084,-0.20611,0.75345,1,1619.3,1619.3
0.58943,-0.23233,0.74441,1,1619.4,1619.4
0.58952,-0.25654,0.73742,1,1619.5,1619.5
0.59062,-0.27838,0.73203,1,1619.6,1619.6
0.59227,-0.29748,0.72781,1,1619.7,1619.7
0.59398,-0.31348,0.72429,1,1619.8,1619.8
0.59527,-0.32603,0.72103,1,1619.9,1619.9
0.59567,-0.33476,0.71758,1,1620.0,1620.0
0.59482,-0.33946,0.71356,1,1620.1,1620.1
0.59293,-0.34052,0.70889,1,1620.2,1620.2
0.59031,-0.33849,0.70353,1,1620.3,1620.3
0.58728,-0.33392,0.69747,1,1620.4,1620.4
0.58416,-0.32733,0.69069,1,1620.5,1620.5
0.58128,-0.31929,0.68315,1,1620.6,1620.6
0.57895,-0.31032,0.67485,1,1620.7,1620.7
0.5775,-0.30097,0.66575,1,1620.8,1620.8
0.57724,-0.29179,0.65584,1,1620.9,1620.9
0.57851,-0.28331,0.64508,1,1621.0,1621.0
0.5815,-0.27597,0.63347,1,1621.1,1621.1
0.586,-0.26973,0.62099,1,1621.2,1621.2
0.59167,-0.26444,0.60762,1,1621.3,1621.3
0.59819,-0.25995,0.59335,1,1621.4,1621.4
0.60522,-0.25611,0.57816,1,1621.5,1621.5
0.61243,-0.25278,0.56204,1,1621.6,1621.6
0.61949,-0.24979,0.54498,1,1621.7,1621.7
0.62606,-0.24701,0.52697,1,1621.8,1621.8
0.63181,-0.24427,0.50798,1,1621.9,1621.9
0.63642,-0.24144,0.48801,1,1622.0,1622.0
0.6396,-0.23838,0.46708,1,1622.1,1622.1
0.64135,-0.23502,0.44539,1,1622.2,1622.2
0.64171,-0.23129,0.42316,1,1622.3,1622.3
0.6407,-0.22716,0.40065,1,1622.4,1622.4
0.63839,-0.22255,0.37807,1,1622.5,1622.5
0.63481,-0.21742,0.35567,1,1622.6,1622.6
0.63001,-0.21171,0.33368,1,1622.7,1622.7
0.62402,-0.20536,0.31234,1,1622.8,1622.8
0.61689,-0.19833,0.29187,1,1622.9,1622.9
0.60867,-0.19055,0.27252,1,1623.0,1623.0
0.5994,-0.18202,0.25448,1,1623.1,1623.1
0.58921,-0.17293,0.23773,1,1623.2,1623.2
0.57821,-0.16353,0.22223,1,1623.3,1623.3
0.56654,-0.15406,0.20794,1,1623.4,1623.4
0.55432,-0.14477,0.19479,1,1623.5,1623.5
0.54168,-0.1359,0.18274,1,1623.6,1623.6
0.52875,-0.1277,0.17175,1,1623.7,1623.7
0.51565,-0.12041,0.16175,1,1623.8,1623.8
0.50251,-0.11428,0.1527,1,1623.9,1623.9
0.48946,-0.10955,0.14456,1,1624.0,1624.0
0.4766,-0.10635,0.13716,1,1624.1,1624.1
0.464,-0.10434,0.12996,1,1624.2,1624.2
0.4517,-0.10307,0.12229,1,1624.3,1624.3
0.43972,-0.10208,0.11351,1,1624.4,1624.4
0.42812,-0.10092,0.10296,1,1624.5,1624.5
0.41694,-0.09913,0.08998,1,1624.6,1624.6
0.40621,-0.09627,0.07391,1,1624.7,1624.7
0.39597,-0.09188,0.05411,1,1624.8,1624.8
0.38627,-0.0855,0.02991,1,1624.9,1624.9
0.37714,-0.07667,0.00066,1,1625.0,1625.0
0.36857,-0.06515,-0.03404,1,1625.1,1625.1
0.36036,-0.05142,-0.0736,1,1625.2,1625.2
0.35223,-0.03617,-0.11714,1,1625.3,1625.3
0.34393,-0.0201,-0.16383,1,1625.4,1625.4
0.33519,-0.0039,-0.21279,1,1625.5,1625.5
0.32576,0.01175,-0.26318,1,1625.6,1625.6
0.31536,0.02615,-0.31414,1,1625.7,1625.7
0.30374,0.03862,-0.36481,1,1625.8,1625.8
0.29063,0.04846,-0.41434,1,1625.9,1625.9
0.27576,0.05498,-0.46187,1,1626.0,1626.0
0.25896,0.05769,-0.50667,1,1626.1,1626.1
0.24031,0.05689,-0.54851,1,1626.2,1626.2
0.21998,0.05306,-0.58731,1,1626.3,1626.3
0.19814,0.04668,-0.62295,1,1626.4,1626.4
0.17496,0.03826,-0.65534,1,1626.5,1626.5
0.15059,0.02827,-0.68438,1,1626.6,1626.6
0.12521,0.01722,-0.70998,1,1626.7,1626.7
0.09899,0.00557,-0.73204,1,1626.8,1626.8
0.07209,-0.00616,-0.75045,1,1626.9,1626.9
0.04468,-0.0175,-0.76512,1,1627.0,1627.0
0.01689,-0.02806,-0.77606,1,1627.1,1627.1
-0.01123,-0.03785,-0.78363,1,1627.2,1627.2
-0.03966,-0.04699,-0.78833,1,1627.3,1627.3
-0.0684,-0.05559,-0.79063,1,1627.4,1627.4
-0.09744,-0.06376,-0.79102,1,1627.5,1627.5
-0.12676,-0.07162,-0.78997,1,1627.6,1627.6
-0.15635,-0.07929,-0.78798,1,1627.7,1627.7
-0.18619,-0.08687,-0.78551,1,1627.8,1627.8
-0.21627,-0.09449,-0.78305,1,1627.9,1627.9
-0.24659,-0.10226,-0.78108,1,1628.0,1628.0
-0.2771,-0.11028,-0.78001,1,1628.1,1628.1
-0.30767,-0.11861,-0.77992,1,1628.2,1628.2
-0.33814,-0.12729,-0.78081,1,1628.3,1628.3
-0.36836,-0.13638,-0.78271,1,1628.4,1628.4
-0.39816,-0.14592,-0.78561,1,1628.5,1628.5
-0.42739,-0.15595,-0.78953,1,1628.6,1628.6
-0.4559,-0.16653,-0.79448,1,1628.7,1628.7
-0.48352,-0.1777,-0.80046,1,1628.8,1628.8
-0.51009,-0.1895,-0.80748,1,1628.9,1628.9
-0.53546,-0.20198,-0.81555,1,1629.0,1629.0
-0.55952,-0.21518,-0.82466,1,1629.1,1629.1
-0.58231,-0.22903,-0.83462,1,1629.2,1629.2
-0.60395,-0.24347,-0.84526,1,1629.3,1629.3
-0.62453,-0.25842,-0.85636,1,1629.4,1629.4
-0.64414,-0.27382,-0.86773,1,1629.5,1629.5
-0.6629,-0.28959,-0.87918,1,1629.6,1629.6
-0.6809,-0.30566,-0.89051,1,1629.7,1629.7
-0.69824,-0.32196,-0.90152,1,1629.8,1629.8
-0.71502,-0.33842,-0.91201,1,1629.9,1629.9
-0.73134,-0.35497,-0.92179,1,1630.0,1630.0
-0.74733,-0.37152,-0.93072,1,1630.1,1630.1
-0.76326,-0.38798,-0.9389,1,1630.2,1630.2
-0.77939,-0.40421,-0.94651,1,1630.3,1630.3
-0.79603,-0.42011,-0.95371,1,1630.4,1630.4
-0.81347,-0.43555,-0.96067,1,1630.5,1630.5
-0.83198,-0.45041,-0.96755,1,1630.6,1630.6
-0.85186,-0.46459,-0.97453,1,1630.7,1630.7
-0.8734,-0.47796,-0.98176,1,1630.8,1630.8
-0.89688,-0.4904,-0.98942,1,1630.9,1630.9
-0.92259,-0.5018,-0.99768,1,1631.0,1631.0
-0.95064,-0.51204,-1.00668,1,1631.1,1631.1
-0.98039,-0.52102,-1.01645,1,1631.2,1631.2
-1.01102,-0.52864,-1.02704,1,1631.3,1631.3
-1.04173,-0.53479,-1.03845,1,1631.4,1631.4
-1.0717,-0.53939,-1.05071,1,1631.5,1631.5
-1.1001,-0.54232,-1.06385,1,1631.6,1631.6
-1.12613,-0.54349,-1.07788,1,1631.7,1631.7
-1.14897,-0.5428,-1.09284,1,1631.8,1631.8
-1.1678,-0.54014,-1.10873,1,1631.9,1631.9
-1.18181,-0.53543,-1.12558,1,1632.0,1632.0
-1.19037,-0.52857,-1.14343,1,1632.1,1632.1
-1.19357,-0.51955,-1.1623,1,1632.2,1632.2
-1.1917,-0.50837,-1.18225,1,1632.3,1632.3
-1.18505,-0.49503,-1.20333,1,1632.4,1632.4
-1.17391,-0.47953,-1.22558,1,1632.5,1632.5
-1.15855,-0.46187,-1.24904,1,1632.6,1632.6
-1.13926,-0.44205,-1.27376,1,1632.7,1632.7
-1.11633,-0.42008,-1.2998,1,1632.8,1632.8
-1.09004,-0.39594,-1.32718,1,1632.9,1632.9
-1.06068,-0.36966,-1.35597,1,1633.0,1633.0
-1.02854,-0.34127,-1.38619,1,1633.1,1633.1
-0.99392,-0.31111,-1.4178,1,1633.2,1633.2
-0.95712,-0.27954,-1.45075,1,1633.3,1633.3
-0.91846,-0.24693,-1.48499,1,1633.4,1633.4
-0.87823,-0.21367,-1.52047,1,1633.5,1633.5
-0.83674,-0.18013,-1.55713,1,1633.6,1633.6
-0.79431,-0.14667,-1.59492,1,1633.7,1633.7
-0.75124,-0.11368,-1.63378,1,1633.8,1633.8
-0.70782,-0.08154,-1.67367,1,1633.9,1633.9
-0.66438,-0.0506,-1.71454,1,1634.0,1634.0
-0.62122,-0.02117,-1.75619,1,1634.1,1634.1
-0.57867,0.00681,-1.79793,1,1634.2,1634.2
-0.53708,0.03349,-1.83892,1,1634.3,1634.3
-0.49678,0.05901,-1.87833,1,1634.4,1634.4
-0.4581,0.08351,-1.91532,1,1634.5,1634.5
-0.4214,0.10714,-1.94906,1,1634.6,1634.6
-0.387,0.13004,-1.97872,1,1634.7,1634.7
-0.35524,0.15235,-2.00346,1,1634.8,1634.8
-0.32647,0.17421,-2.02245,1,1634.9,1634.9
-0.30102,0.19577,-2.03485,1,1635.0,1635.0
-0.27907,0.21713,-2.04007,1,1635.1,1635.1
-0.26016,0.23815,-2.03847,1,1635.2,1635.2
-0.24367,0.25866,-2.03068,1,1635.3,1635.3
-0.22897,0.27849,-2.01729,1,1635.4,1635.4
-0.21546,0.29747,-1.99891,1,1635.5,1635.5
-0.20249,0.31542,-1.97615,1,1635.6,1635.6
-0.18946,0.33216,-1.94963,1,1635.7,1635.7
-0.17575,0.34752,-1.91994,1,1635.8,1635.8
-0.16073,0.36133,-1.8877,1,1635.9,1635.9
-0.14378,0.37341,-1.85352,1,1636.0,1636.0
-0.12462,0.38364,-1.81783,1,1636.1,1636.1
-0.10437,0.39216,-1.78046,1,1636.2,1636.2
-0.08448,0.39914,-1.74103,1,1636.3,1636.3
-0.0664,0.40477,-1.69919,1,1636.4,1636.4
-0.05159,0.40923,-1.65459,1,1636.5,1636.5
-0.0415,0.4127,-1.60686,1,1636.6,1636.6
-0.03759,0.41537,-1.55564,1,1636.7,1636.7
-0.0413,0.41742,-1.50059,1,1636.8,1636.8
-0.05409,0.41903,-1.44133,1,1636.9,1636.9
-0.07742,0.42039,-1.37752,1,1637.0,1637.0
-0.11217,0.42164,-1.30905,1,1637.1,1637.1
-0.15693,0.42274,-1.23685,1,1637.2,1637.2
-0.20974,0.42362,-1.16209,1,1637.3,1637.3
-0.26863,0.4242,-1.08595,1,1637.4,1637.4
-0.33161,0.42442,-1.00962,1,1637.5,1637.5
-0.39673,0.4242,-0.93428,1,1637.6,1637.6
-0.462,0.42345,-0.8611,1,1637.7,1637.7
-0.52545,0.42212,-0.79127,1,1637.8,1637.8
-0.58512,0.42012,-0.72597,1,1637.9,1637.9
-0.63903,0.41738,-0.66637,1,1638.0,1638.0
-0.6856,0.41401,-0.61304,1,1638.1,1638.1
-0.72482,0.41085,-0.56409,1,1638.2,1638.2
-0.75709,0.40896,-0.517,1,1638.3,1638.3
-0.7828,0.40935,-0.46927,1,1638.4,1638.4
-0.80232,0.41307,-0.41837,1,1638.5,1638.5
-0.81605,0.42116,-0.3618,1,1638.6,1638.6
-0.82439,0.43464,-0.29705,1,1638.7,1638.7
-0.82771,0.45455,-0.2216,1,1638.8,1638.8
-0.8264,0.48193,-0.13294,1,1638.9,1638.9
-0.82086,0.51782,-0.02857,1,1639.0,1639.0
-0.81127,0.5628,0.09337,1,1639.1,1639.1
-0.79705,0.61565,0.23208,1,1639.2,1639.2
-0.77742,0.6747,0.38607,1,1639.3,1639.3
-0.75159,0.73829,0.55388,1,1639.4,1639.4
-0.71879,0.80476,0.73405,1,1639.5,1639.5
-0.67822,0.87243,0.9251,1,1639.6,1639.6
-0.6291,0.93963,1.12555,1,1639.7,1639.7
-0.57066,1.0047,1.33395,1,1639.8,1639.8
-0.50211,1.06598,1.54882,1,1639.9,1639.9
-0.42266,1.12179,1.76868,1,1640.0,1640.0
-0.33225,1.17054,1.9912,1,1640.1,1640.1
-0.23366,1.21098,2.21045,1,1640.2,1640.2
-0.13038,1.24191,2.41967,1,1640.3,1640.3
-0.0259,1.26214,2.61205,1,1640.4,1640.4
0.07628,1.27048,2.78082,1,1640.5,1640.5
0.17267,1.26575,2.91919,1,1640.6,1640.6
0.25977,1.24676,3.02037,1,1640.7,1640.7
0.33409,1.21232,3.07757,1,1640.8,1640.8
0.39215,1.16123,3.08401,1,1640.9,1640.9
0.43044,1.09233,3.0329,1,1641.0,1641.0
0.44661,1.00509,2.92018,1,1641.1,1641.1
0.44291,0.90178,2.75266,1,1641.2,1641.2
0.42272,0.78533,2.53985,1,1641.3,1641.3
0.38941,0.6587,2.2913,1,1641.4,1641.4
0.34637,0.5248,2.01652,1,1641.5,1641.5
0.29699,0.3866,1.72506,1,1641.6,1641.6
0.24464,0.24702,1.42643,1,1641.7,1641.7
0.19271,0.10901,1.13016,1,1641.8,1641.8
0.14458,-0.02449,0.84579,1,1641.9,1641.9
0.10363,-0.15054,0.58284,1,1642.0,1642.0
0.07262,-0.26684,0.34941,1,1642.1,1642.1
0.05182,-0.37359,0.14785,1,1642.2,1642.2
0.04085,-0.47165,-0.02092,1,1642.3,1642.3
0.03935,-0.56187,-0.15597,1,1642.4,1642.4
0.04697,-0.64508,-0.2564,1,1642.5,1642.5
0.06334,-0.72214,-0.32126,1,1642.6,1642.6
0.08809,-0.79391,-0.34966,1,1642.7,1642.7
0.12086,-0.86121,-0.34065,1,1642.8,1642.8
0.16129,-0.92491,-0.29333,1,1642.9,1642.9
0.20902,-0.98585,-0.20678,1,1643.0,1643.0
0.26333,-1.04462,-0.08165,1,1643.1,1643.1
0.32212,-1.10076,0.07499,1,1643.2,1643.2
0.38295,-1.15356,0.25451,1,1643.3,1643.3
0.44337,-1.20232,0.44828,1,1643.4,1643.4
0.50092,-1.24631,0.64765,1,1643.5,1643.5
0.55317,-1.28482,0.84398,1,1643.6,1643.6
0.59765,-1.31715,1.02865,1,1643.7,1643.7
0.63193,-1.34257,1.19301,1,1643.8,1643.8
0.65356,-1.36037,1.32841,1,1643.9,1643.9
0.66008,-1.36985,1.42624,1,1644.0,1644.0
0.64989,-1.37059,1.48025,1,1644.1,1644.1
0.62479,-1.3634,1.49393,1,1644.2,1644.2
0.5874,-1.34939,1.47316,1,1644.3,1644.3
0.54036,-1.32967,1.42384,1,1644.4,1644.4
0.48631,-1.30534,1.35183,1,1644.5,1644.5
0.42786,-1.27752,1.26305,1,1644.6,1644.6
0.36767,-1.24732,1.16336,1,1644.7,1644.7
0.30837,-1.21584,1.05867,1,1644.8,1644.8
0.25258,-1.1842,0.95485,1,1644.9,1644.9
0.20294,-1.1535,0.8578,1,1645.0,1645.0
0.1615,-1.1246,0.77244,1,1645.1,1645.1
0.12801,-1.09726,0.69979,1,1645.2,1645.2
0.10162,-1.07101,0.63991,1,1645.3,1645.3
0.08148,-1.04536,0.59288,1,1645.4,1645.4
0.06677,-1.01982,0.55874,1,1645.5,1645.5
0.05663,-0.99391,0.53757,1,1645.6,1645.6
0.05022,-0.96715,0.52942,1,1645.7,1645.7
0.0467,-0.93904,0.53435,1,1645.8,1645.8
0.04524,-0.90911,0.55243,1,1645.9,1645.9
0.04498,-0.87686,0.58371,1,1646.0,1646.0
0.04528,-0.84199,0.62777,1,1646.1,1646.1
0.0462,-0.80484,0.68217,1,1646.2,1646.2
0.04801,-0.76596,0.74401,1,1646.3,1646.3
0.05098,-0.72587,0.81038,1,1646.4,1646.4
0.05536,-0.6851,0.87834,1,1646.5,1646.5
0.06142,-0.64418,0.945,1,1646.6,1646.6
0.06943,-0.60364,1.00742,1,1646.7,1646.7
0.07963,-0.564,1.06271,1,1646.8,1646.8
0.0923,-0.5258,1.10793,1,1646.9,1646.9
0.10769,-0.48957,1.14018,1,1647.0,1647.0
0.12593,-0.45573,1.15743,1,1647.1,1647.1
0.14658,-0.42425,1.16123,1,1647.2,1647.2
0.16905,-0.39499,1.15404,1,1647.3,1647.3
0.19276,-0.36783,1.1383,1,1647.4,1647.4
0.21712,-0.34264,1.11646,1,1647.5,1647.5
0.24155,-0.31927,1.09097,1,1647.6,1647.6
0.26547,-0.29759,1.06427,1,1647.7,1647.7
0.2883,-0.27747,1.03881,1,1647.8,1647.8
0.30944,-0.25878,1.01704,1,1647.9,1647.9
0.32832,-0.24139,1.00141,1,1648.0,1648.0
0.34454,-0.22521,0.99374,1,1648.1,1648.1
0.35844,-0.21042,0.99335,1,1648.2,1648.2
0.37053,-0.19726,0.99895,1,1648.3,1648.3
0.38135,-0.18595,1.00922,1,1648.4,1648.4
0.3914,-0.17673,1.02287,1,1648.5,1648.5
0.40122,-0.16984,1.0386,1,1648.6,1648.6
0.41133,-0.16549,1.05511,1,1648.7,1648.7
0.42225,-0.16393,1.07109,1,1648.8,1648.8
0.4345,-0.16539,1.08525,1,1648.9,1648.9
0.44861,-0.1701,1.09628,1,1649.0,1649.0
0.4649,-0.17811,1.10316,1,1649.1,1649.1
0.48294,-0.18877,1.10604,1,1649.2,1649.2
0.50212,-0.20124,1.10533,1,1649.3,1649.3
0.52179,-0.21469,1.10145,1,1649.4,1649.4
0.54134,-0.22828,1.09482,1,1649.5,1649.5
0.56014,-0.24118,1.08586,1,1649.6,1649.6
0.57757,-0.25255,1.075,1,1649.7,1649.7
0.593,-0.26156,1.06264,1,1649.8,1649.8
0.60581,-0.26737,1.04922,1,1649.9,1649.9
0.61538,-0.26914,1.03516,1,1650.0,1650.0
0.62125,-0.2663,1.02079,1,1650.1,1650.1
0.62371,-0.25926,1.0062,1,1650.2,1650.2
0.62321,-0.2487,0.99138,1,1650.3,1650.3
0.62023,-0.23527,0.97634,1,1650.4,1650.4
0.61521,-0.21966,0.96107,1,1650.5,1650.5
0.60863,-0.20253,0.94559,1,1650.6,1650.6
0.60093,-0.18455,0.92988,1,1650.7,1650.7
0.59258,-0.16639,0.91395,1,1650.8,1650.8
0.58404,-0.14873,0.8978,1,1650.9,1650.9
0.57577,-0.13223,0.88144,1,1651.0,1651.0
0.56814,-0.11742,0.86487,1,1651.1,1651.1
0.56118,-0.10428,0.84814,1,1651.2,1651.2
0.55481,-0.09262,0.83133,1,1651.3,1651.3
0.54898,-0.08228,0.81449,1,1651.4,1651.4
0.54362,-0.07308,0.79769,1,1651.5,1651.5
0.53866,-0.06486,0.781,1,1651.6,1651.6
0.53404,-0.05744,0.76447,1,1651.7,1651.7
0.52969,-0.05066,0.74817,1,1651.8,1651.8
0.52555,-0.04433,0.73216,1,1651.9,1651.9
0.52155,-0.03828,0.71651,1,1652.0,1652.0
0.51765,-0.03239,0.70126,1,1652.1,1652.1
0.51389,-0.02665,0.68636,1,1652.2,1652.2
0.51034,-0.02112,0.67173,1,1652.3,1652.3
0.50707,-0.01581,0.65729,1,1652.4,1652.4
0.50415,-0.01079,0.64298,1,1652.5,1652.5
0.50163,-0.00609,0.62872,1,1652.6,1652.6
0.49959,-0.00175,0.61443,1,1652.7,1652.7
0.4981,0.00219,0.60005,1,1652.8,1652.8
0.49722,0.00569,0.58548,1,1652.9,1652.9
0.49701,0.0087,0.57067,1,1653.0,1653.0
